resultId,year,round,driverId,positionText,milliseconds,laps,fastestLapTime,fastestLap,statusId
3332,1999,2,25,7,0,70,0,0,12
3333,1999,2,68,8,0,69,0,0,13
3334,1999,2,48,9,0,69,0,0,13
3335,1999,2,37,R,0,52,0,0,9
3336,1999,2,35,R,0,49,0,0,9
3337,1999,2,70,R,0,43,0,0,6
3338,1999,2,22,R,0,42,0,0,5
3339,1999,2,64,R,0,42,0,0,4
3340,1999,2,21,R,0,38,0,0,8
3341,1999,2,72,R,0,31,0,0,20
3342,1999,2,55,R,0,27,0,0,6
3343,1999,2,14,R,0,22,0,0,6
3344,1999,2,15,R,0,21,0,0,6
3345,1999,2,65,R,0,15,0,0,9
3346,1999,2,71,R,0,10,0,0,4
3347,1999,2,41,F,0,0,0,0,81
3348,1999,3,30,1,5624792,62,0,0,1
3349,1999,3,14,2,5629057,62,0,0,1
3350,1999,3,22,3,0,61,0,0,11
3351,1999,3,71,4,0,61,0,0,11
3352,1999,3,21,5,0,61,0,0,11
3353,1999,3,55,6,0,61,0,0,11
3354,1999,3,63,7,0,59,0,0,13
3355,1999,3,69,8,0,59,0,0,13
3356,1999,3,48,9,0,59,0,0,13
3357,1999,3,65,10,0,58,0,0,5
3358,1999,3,70,11,0,58,0,0,20
3359,1999,3,64,R,0,49,0,0,20
3360,1999,3,44,R,0,48,0,0,37
3361,1999,3,56,R,0,46,0,0,5
3362,1999,3,49,R,0,46,0,0,20
3363,1999,3,68,R,0,29,0,0,32
3364,1999,3,23,R,0,28,0,0,37
3365,1999,3,57,R,0,17,0,0,20
3366,1999,3,37,R,0,5,0,0,20
3367,1999,3,25,R,0,5,0,0,20
3368,1999,3,35,R,0,0,0,0,6
3369,1999,3,15,R,0,0,0,0,20
3370,1999,4,30,1,6571812,78,0,0,1
3371,1999,4,56,2,6602288,78,0,0,1
3372,1999,4,57,3,6609295,78,0,0,1
3373,1999,4,49,4,6625821,78,0,0,1
3374,1999,4,21,5,0,77,0,0,11
3375,1999,4,25,6,0,77,0,0,11
3376,1999,4,15,7,0,77,0,0,11
3377,1999,4,70,8,0,76,0,0,12
3378,1999,4,22,9,0,71,0,0,20
3379,1999,4,23,R,0,54,0,0,20
3380,1999,4,55,R,0,50,0,0,22
3381,1999,4,64,R,0,49,0,0,22
3382,1999,4,44,R,0,40,0,0,5
3383,1999,4,14,R,0,36,0,0,6
3384,1999,4,63,R,0,36,0,0,23
3385,1999,4,68,R,0,36,0,0,5
3386,1999,4,35,R,0,32,0,0,44
3387,1999,4,65,R,0,32,0,0,22
3388,1999,4,37,R,0,30,0,0,6
3389,1999,4,48,R,0,24,0,0,20
3390,1999,4,69,R,0,10,0,0,6
3391,1999,4,71,R,0,3,0,0,4
3392,1999,5,57,1,5653665,65,0,0,1
3393,1999,5,14,2,5659903,65,0,0,1
3394,1999,5,30,3,5664510,65,0,0,1
3395,1999,5,56,4,5683847,65,0,0,1
3396,1999,5,23,5,5740873,65,0,0,1
3397,1999,5,15,6,0,64,0,0,11
3398,1999,5,71,7,0,64,0,0,11
3399,1999,5,63,8,0,64,0,0,11
3400,1999,5,21,9,0,64,0,0,11
3401,1999,5,25,10,0,64,0,0,11
3402,1999,5,37,11,0,63,0,0,12
3403,1999,5,68,12,0,62,0,0,13
3404,1999,5,69,R,0,50,0,0,20
3405,1999,5,35,R,0,40,0,0,6
3406,1999,5,64,R,0,40,0,0,7
3407,1999,5,65,R,0,40,0,0,7
3408,1999,5,49,R,0,35,0,0,86
3409,1999,5,55,R,0,27,0,0,7
3410,1999,5,70,R,0,24,0,0,6
3411,1999,5,44,R,0,24,0,0,6
3412,1999,5,48,R,0,0,0,0,6
3413,1999,5,22,D,0,64,0,0,2
3414,1999,6,57,1,6095727,69,0,0,1
3415,1999,6,21,2,6096509,69,0,0,1
3416,1999,6,56,3,6097524,69,0,0,1
3417,1999,6,23,4,6098119,69,0,0,1
3418,1999,6,65,5,6098532,69,0,0,1
3419,1999,6,64,6,6099438,69,0,0,1
3420,1999,6,14,7,6100731,69,0,0,1
3421,1999,6,48,8,0,68,0,0,11
3422,1999,6,44,9,0,68,0,0,11
3423,1999,6,69,10,0,67,0,0,12
3424,1999,6,49,11,0,65,0,0,23
3425,1999,6,70,R,0,50,0,0,23
3426,1999,6,68,R,0,41,0,0,7
3427,1999,6,35,R,0,34,0,0,20
3428,1999,6,30,R,0,29,0,0,20
3429,1999,6,37,R,0,22,0,0,7
3430,1999,6,71,R,0,14,0,0,20
3431,1999,6,22,R,0,14,0,0,38
3432,1999,6,41,R,0,2,0,0,20
3433,1999,6,55,R,0,0,0,0,4
3434,1999,6,15,R,0,0,0,0,4
3435,1999,6,25,R,0,0,0,0,7
3436,1999,7,49,1,7104343,72,0,0,1
3437,1999,7,57,2,7115435,72,0,0,1
3438,1999,7,22,3,7147775,72,0,0,1
3439,1999,7,23,4,7149818,72,0,0,1
3440,1999,7,30,5,7152224,72,0,0,1
3441,1999,7,56,6,7153244,72,0,0,1
3442,1999,7,15,7,7162114,72,0,0,1
3443,1999,7,44,8,7162874,72,0,0,1
3444,1999,7,41,9,7193107,72,0,0,1
3445,1999,7,69,10,0,71,0,0,11
3446,1999,7,37,11,0,71,0,0,11
3447,1999,7,21,R,0,42,0,0,20
3448,1999,7,71,R,0,31,0,0,10
3449,1999,7,70,R,0,26,0,0,5
3450,1999,7,35,R,0,25,0,0,20
3451,1999,7,25,R,0,25,0,0,20
3452,1999,7,48,R,0,25,0,0,20
3453,1999,7,55,R,0,24,0,0,20
3454,1999,7,14,R,0,9,0,0,10
3455,1999,7,64,R,0,6,0,0,7
3456,1999,7,65,R,0,4,0,0,6
3457,1999,7,68,D,0,71,0,0,2
3458,1999,8,14,1,5550144,60,0,0,1
3459,1999,8,56,2,5551973,60,0,0,1
3460,1999,8,23,3,5577555,60,0,0,1
3461,1999,8,49,4,5577933,60,0,0,1
3462,1999,8,71,5,5588750,60,0,0,1
3463,1999,8,64,6,5603787,60,0,0,1
3464,1999,8,21,7,5604758,60,0,0,1
3465,1999,8,22,8,5618734,60,0,0,1
3466,1999,8,15,9,5622189,60,0,0,1
3467,1999,8,25,10,5622267,60,0,0,1
3468,1999,8,70,11,5627268,60,0,0,1
3469,1999,8,65,12,5627853,60,0,0,1
3470,1999,8,44,13,5630636,60,0,0,1
3471,1999,8,55,14,0,59,0,0,11
3472,1999,8,48,15,0,58,0,0,12
3473,1999,8,68,16,0,58,0,0,12
3474,1999,8,41,R,0,41,0,0,22
3475,1999,8,57,R,0,35,0,0,36
3476,1999,8,35,R,0,29,0,0,86
3477,1999,8,69,R,0,6,0,0,6
3478,1999,8,37,R,0,0,0,0,6
3479,1999,8,30,R,0,0,0,0,23
3480,1999,9,56,1,5292438,71,0,0,1
3481,1999,9,14,2,5292751,71,0,0,1
3482,1999,9,57,3,5314720,71,0,0,1
3483,1999,9,49,4,5345241,71,0,0,1
3484,1999,9,25,5,5358796,71,0,0,1
3485,1999,9,64,6,5363371,71,0,0,1
3486,1999,9,15,7,0,70,0,0,11
3487,1999,9,71,8,0,70,0,0,11
3488,1999,9,63,9,0,70,0,0,11
3489,1999,9,44,10,0,70,0,0,11
3490,1999,9,48,11,0,70,0,0,11
3491,1999,9,21,12,0,68,0,0,5
3492,1999,9,69,13,0,68,0,0,13
3493,1999,9,65,14,0,67,0,0,14
3494,1999,9,41,15,0,63,0,0,8
3495,1999,9,22,R,0,55,0,0,5
3496,1999,9,55,R,0,49,0,0,60
3497,1999,9,37,R,0,38,0,0,20
3498,1999,9,70,R,0,35,0,0,60
3499,1999,9,35,R,0,34,0,0,86
3500,1999,9,68,R,0,25,0,0,5
3501,1999,9,23,R,0,8,0,0,20
3502,1999,10,56,1,4918594,45,0,0,1
3503,1999,10,63,2,4919601,45,0,0,1
3504,1999,10,49,3,4923789,45,0,0,1
3505,1999,10,23,4,4931403,45,0,0,1
3506,1999,10,14,5,4935417,45,0,0,1
3507,1999,10,44,6,4948473,45,0,0,1
3508,1999,10,25,7,4951927,45,0,0,1
3509,1999,10,55,8,4989885,45,0,0,1
3510,1999,10,48,9,5026912,45,0,0,1
3511,1999,10,69,10,0,44,0,0,11
3512,1999,10,65,11,0,40,0,0,6
3513,1999,10,37,R,0,37,0,0,20
3514,1999,10,57,R,0,25,0,0,27
3515,1999,10,70,R,0,21,0,0,24
3516,1999,10,41,R,0,20,0,0,5
3517,1999,10,68,R,0,15,0,0,5
3518,1999,10,71,R,0,13,0,0,23
3519,1999,10,15,R,0,10,0,0,5
3520,1999,10,21,R,0,7,0,0,22
3521,1999,10,22,R,0,6,0,0,9
3522,1999,10,35,R,0,0,0,0,4
3523,1999,10,64,R,0,0,0,0,4
3524,1999,11,57,1,6383536,77,0,0,1
3525,1999,11,14,2,6393242,77,0,0,1
3526,1999,11,56,3,6410764,77,0,0,1
3527,1999,11,49,4,6415351,77,0,0,1
3528,1999,11,22,5,6427344,77,0,0,1
3529,1999,11,71,6,6439262,77,0,0,1
3530,1999,11,25,7,6444548,77,0,0,1
3531,1999,11,15,8,0,76,0,0,11
3532,1999,11,23,9,0,76,0,0,11
3533,1999,11,44,10,0,76,0,0,11
3534,1999,11,65,11,0,76,0,0,11
3535,1999,11,63,12,0,75,0,0,12
3536,1999,11,41,13,0,75,0,0,12
3537,1999,11,69,14,0,75,0,0,12
3538,1999,11,37,15,0,75,0,0,12
3539,1999,11,55,16,0,74,0,0,32
3540,1999,11,48,17,0,74,0,0,13
3541,1999,11,35,R,0,60,0,0,8
3542,1999,11,21,R,0,52,0,0,5
3543,1999,11,68,R,0,26,0,0,7
3544,1999,11,64,R,0,19,0,0,20
3545,1999,11,70,R,0,10,0,0,24
3546,1999,12,14,1,5143057,44,0,0,1
3547,1999,12,57,2,5153526,44,0,0,1
3548,1999,12,49,3,5176490,44,0,0,1
3549,1999,12,56,4,5188005,44,0,0,1
3550,1999,12,23,5,5191124,44,0,0,1
3551,1999,12,71,6,5197973,44,0,0,1
3552,1999,12,63,7,5199306,44,0,0,1
3553,1999,12,70,8,5210079,44,0,0,1
3554,1999,12,55,9,5216905,44,0,0,1
3555,1999,12,22,10,5223799,44,0,0,1
3556,1999,12,21,11,5235252,44,0,0,1
3557,1999,12,15,12,5239211,44,0,0,1
3558,1999,12,44,13,5244600,44,0,0,1
3559,1999,12,25,14,5260802,44,0,0,1
3560,1999,12,35,15,0,43,0,0,11
3561,1999,12,48,16,0,43,0,0,11
3562,1999,12,37,R,0,35,0,0,7
3563,1999,12,69,R,0,33,0,0,22
3564,1999,12,41,R,0,33,0,0,6
3565,1999,12,65,R,0,27,0,0,23
3566,1999,12,64,R,0,19,0,0,20
3567,1999,12,68,R,0,0,0,0,8
3568,1999,13,49,1,4622923,53,0,0,1
3569,1999,13,23,2,4626195,53,0,0,1
3570,1999,13,63,3,4634855,53,0,0,1
3571,1999,13,22,4,4640553,53,0,0,1
3572,1999,13,14,5,4641065,53,0,0,1
3573,1999,13,56,6,4650325,53,0,0,1
3574,1999,13,70,7,4650970,53,0,0,1
3575,1999,13,35,8,4664720,53,0,0,1
3576,1999,13,55,9,4665121,53,0,0,1
3577,1999,13,71,10,4679182,53,0,0,1
3578,1999,13,44,11,0,52,0,0,5
3579,1999,13,65,R,0,40,0,0,8
3580,1999,13,68,R,0,35,0,0,20
3581,1999,13,37,R,0,35,0,0,54
3582,1999,13,57,R,0,29,0,0,20
3583,1999,13,15,R,0,29,0,0,25
3584,1999,13,41,R,0,25,0,0,67
3585,1999,13,69,R,0,23,0,0,4
3586,1999,13,25,R,0,11,0,0,10
3587,1999,13,64,R,0,1,0,0,20
3588,1999,13,21,R,0,1,0,0,20
3589,1999,13,48,R,0,0,0,0,4
3590,1999,14,65,1,6114314,66,0,0,1
3591,1999,14,15,2,6136933,66,0,0,1
3592,1999,14,22,3,6137180,66,0,0,1
3593,1999,14,23,4,6153822,66,0,0,1
3594,1999,14,57,5,6177264,66,0,0,1
3595,1999,14,48,6,6179468,66,0,0,1
3596,1999,14,56,7,6180997,66,0,0,1
3597,1999,14,41,8,0,65,0,0,11
3598,1999,14,44,9,0,65,0,0,11
3599,1999,14,35,10,0,61,0,0,8
3600,1999,14,69,R,0,53,0,0,6
3601,1999,14,37,R,0,52,0,0,6
3602,1999,14,21,R,0,48,0,0,20
3603,1999,14,63,R,0,44,0,0,23
3604,1999,14,68,R,0,42,0,0,20
3605,1999,14,14,R,0,37,0,0,20
3606,1999,14,55,R,0,35,0,0,86
3607,1999,14,49,R,0,32,0,0,10
3608,1999,14,70,R,0,10,0,0,4
3609,1999,14,71,R,0,0,0,0,10
3610,1999,14,25,R,0,0,0,0,4
3611,1999,14,64,R,0,0,0,0,4
3612,1999,15,56,1,5798494,56,0,0,1
3613,1999,15,30,2,5799534,56,0,0,1
3614,1999,15,57,3,5808237,56,0,0,1
3615,1999,15,65,4,5816032,56,0,0,1
3616,1999,15,22,5,5830790,56,0,0,1
3617,1999,15,49,6,5833378,56,0,0,1
3618,1999,15,55,7,5852902,56,0,0,1
3619,1999,15,25,8,5859428,56,0,0,1
3620,1999,15,48,9,0,55,0,0,11
3621,1999,15,70,10,0,55,0,0,11
3622,1999,15,21,11,0,52,0,0,14
3623,1999,15,35,R,0,48,0,0,9
3624,1999,15,64,R,0,44,0,0,20
3625,1999,15,37,R,0,30,0,0,5
3626,1999,15,69,R,0,15,0,0,20
3627,1999,15,14,R,0,14,0,0,32
3628,1999,15,23,R,0,7,0,0,20
3629,1999,15,68,R,0,7,0,0,7
3630,1999,15,41,R,0,6,0,0,5
3631,1999,15,44,R,0,5,0,0,5
3632,1999,15,71,R,0,0,0,0,4
3633,1999,15,15,W,0,0,0,0,5
3634,1999,16,57,1,5478785,53,0,0,1
3635,1999,16,30,2,5483800,53,0,0,1
3636,1999,16,56,3,5574473,53,0,0,1
3637,1999,16,49,4,5577420,53,0,0,1
3638,1999,16,23,5,5578279,53,0,0,1
3639,1999,16,55,6,0,52,0,0,11
3640,1999,16,65,7,0,52,0,0,11
3641,1999,16,22,8,0,52,0,0,11
3642,1999,16,35,9,0,52,0,0,11
3643,1999,16,25,10,0,52,0,0,11
3644,1999,16,64,11,0,52,0,0,11
3645,1999,16,41,12,0,52,0,0,11
3646,1999,16,37,13,0,51,0,0,12
3647,1999,16,21,14,0,47,0,0,5
3648,1999,16,68,R,0,43,0,0,6
3649,1999,16,69,R,0,43,0,0,5
3650,1999,16,14,R,0,39,0,0,9
3651,1999,16,48,R,0,31,0,0,6
3652,1999,16,71,R,0,21,0,0,68
3653,1999,16,44,R,0,19,0,0,91
3654,1999,16,15,R,0,3,0,0,5
3655,1999,16,70,R,0,0,0,0,10
3656,1998,1,57,1,5506000,58,0,0,1
3657,1998,1,14,2,5506702,58,0,0,1
3658,1998,1,49,3,0,57,0,0,11
3659,1998,1,56,4,0,57,0,0,11
3660,1998,1,35,5,0,57,0,0,11
3661,1998,1,65,6,0,57,0,0,11
3662,1998,1,25,7,0,57,0,0,11
3663,1998,1,71,8,0,57,0,0,11
3664,1998,1,44,9,0,57,0,0,11
3665,1998,1,21,R,0,43,0,0,41
3666,1998,1,55,R,0,41,0,0,5
3667,1998,1,15,R,0,26,0,0,6
3668,1998,1,73,R,0,25,0,0,6
3669,1998,1,63,R,0,23,0,0,6
3670,1998,1,74,R,0,22,0,0,5
3671,1998,1,75,R,0,8,0,0,86
3672,1998,1,30,R,0,5,0,0,5
3673,1998,1,64,R,0,2,0,0,6
3674,1998,1,23,R,0,1,0,0,4
3675,1998,1,76,R,0,1,0,0,4
3676,1998,1,68,R,0,1,0,0,20
3677,1998,1,22,R,0,0,0,0,6
3678,1998,2,57,1,5832200,72,0,0,1
3679,1998,2,14,2,5833302,72,0,0,1
3680,1998,2,30,3,5892750,72,0,0,1
3681,1998,2,25,4,5899653,72,0,0,1
3682,1998,2,49,5,0,71,0,0,11
3683,1998,2,21,6,0,71,0,0,11
3684,1998,2,35,7,0,71,0,0,11
3685,1998,2,56,8,0,71,0,0,11
3686,1998,2,55,9,0,71,0,0,11
3687,1998,2,76,10,0,70,0,0,12
3688,1998,2,65,11,0,67,0,0,82
3689,1998,2,71,D,0,70,0,0,2
3690,1998,2,44,R,0,63,0,0,5
3691,1998,2,22,R,0,56,0,0,6
3692,1998,2,73,R,0,52,0,0,6
3693,1998,2,74,R,0,44,0,0,37
3694,1998,2,64,R,0,26,0,0,6
3695,1998,2,68,R,0,19,0,0,5
3696,1998,2,63,R,0,18,0,0,5
3697,1998,2,15,R,0,17,0,0,48
3698,1998,2,75,R,0,3,0,0,20
3699,1998,2,23,R,0,0,0,0,20
3700,1998,3,30,1,6516100,72,0,0,1
3701,1998,3,57,2,6538998,72,0,0,1
3702,1998,3,56,3,6573845,72,0,0,1
3703,1998,3,25,4,6584234,72,0,0,1
3704,1998,3,55,5,6594386,72,0,0,1
3705,1998,3,14,6,6595851,72,0,0,1
3706,1998,3,21,7,6604537,72,0,0,1
3707,1998,3,71,8,0,71,0,0,11
3708,1998,3,49,9,0,71,0,0,11
3709,1998,3,22,10,0,70,0,0,12
3710,1998,3,15,11,0,70,0,0,12
3711,1998,3,68,12,0,70,0,0,12
3712,1998,3,75,13,0,69,0,0,13
3713,1998,3,73,14,0,68,0,0,14
3714,1998,3,44,15,0,65,0,0,5
3715,1998,3,74,R,0,63,0,0,20
3716,1998,3,35,R,0,52,0,0,4
3717,1998,3,65,R,0,46,0,0,4
3718,1998,3,23,R,0,22,0,0,22
3719,1998,3,63,R,0,18,0,0,6
3720,1998,3,76,R,0,17,0,0,7
3721,1998,3,64,R,0,13,0,0,6
3722,1998,4,14,1,5665400,62,0,0,1
3723,1998,4,30,2,5669954,62,0,0,1
3724,1998,4,56,3,5717175,62,0,0,1
3725,1998,4,35,4,5719990,62,0,0,1
3726,1998,4,49,5,5742876,62,0,0,1
3727,1998,4,55,6,0,61,0,0,11
3728,1998,4,23,7,0,60,0,0,12
3729,1998,4,74,8,0,60,0,0,12
3730,1998,4,63,9,0,60,0,0,12
3731,1998,4,71,10,0,57,0,0,9
3732,1998,4,44,11,0,56,0,0,16
3733,1998,4,73,R,0,48,0,0,5
3734,1998,4,68,R,0,40,0,0,5
3735,1998,4,15,R,0,34,0,0,37
3736,1998,4,75,R,0,27,0,0,5
3737,1998,4,64,R,0,18,0,0,5
3738,1998,4,57,R,0,17,0,0,6
3739,1998,4,21,R,0,17,0,0,20
3740,1998,4,25,R,0,17,0,0,5
3741,1998,4,65,R,0,12,0,0,29
3742,1998,4,76,R,0,8,0,0,7
3743,1998,4,22,R,0,0,0,0,20
3744,1998,5,57,1,5618300,65,0,0,1
3745,1998,5,14,2,5627739,65,0,0,1
3746,1998,5,30,3,5665395,65,0,0,1
3747,1998,5,25,4,5680838,65,0,0,1
3748,1998,5,22,5,0,64,0,0,11
3749,1998,5,35,6,0,64,0,0,11
3750,1998,5,65,7,0,64,0,0,11
3751,1998,5,49,8,0,63,0,0,12
3752,1998,5,15,9,0,63,0,0,12
3753,1998,5,55,10,0,63,0,0,12
3754,1998,5,23,11,0,63,0,0,12
3755,1998,5,76,12,0,63,0,0,12
3756,1998,5,68,13,0,63,0,0,12
3757,1998,5,75,14,0,63,0,0,12
3758,1998,5,74,15,0,63,0,0,12
3759,1998,5,44,16,0,60,0,0,15
3760,1998,5,71,R,0,46,0,0,5
3761,1998,5,56,R,0,28,0,0,4
3762,1998,5,21,R,0,28,0,0,4
3763,1998,5,63,R,0,21,0,0,5
3764,1998,5,64,R,0,20,0,0,5
3765,1998,6,57,1,6684400,78,0,0,1
3766,1998,6,21,2,6695875,78,0,0,1
3767,1998,6,56,3,6725778,78,0,0,1
3768,1998,6,63,4,6744763,78,0,0,1
3769,1998,6,35,5,0,77,0,0,11
3770,1998,6,64,6,0,77,0,0,11
3771,1998,6,65,7,0,77,0,0,11
3772,1998,6,71,8,0,76,0,0,12
3773,1998,6,75,9,0,76,0,0,12
3774,1998,6,30,10,0,76,0,0,12
3775,1998,6,68,11,0,76,0,0,12
3776,1998,6,55,12,0,72,0,0,6
3777,1998,6,15,R,0,56,0,0,6
3778,1998,6,44,R,0,49,0,0,36
3779,1998,6,23,R,0,44,0,0,22
3780,1998,6,25,R,0,42,0,0,20
3781,1998,6,76,R,0,30,0,0,22
3782,1998,6,14,R,0,17,0,0,5
3783,1998,6,22,R,0,11,0,0,22
3784,1998,6,49,R,0,5,0,0,4
3785,1998,6,74,R,0,0,0,0,20
3786,1998,6,73,F,0,0,0,0,81
3787,1998,7,30,1,6057300,69,0,0,1
3788,1998,7,21,2,6073962,69,0,0,1
3789,1998,7,56,3,6117359,69,0,0,1
3790,1998,7,25,4,6120532,69,0,0,1
3791,1998,7,22,5,6138813,69,0,0,1
3792,1998,7,76,6,0,68,0,0,11
3793,1998,7,75,7,0,68,0,0,11
3794,1998,7,73,8,0,68,0,0,11
3795,1998,7,64,9,0,68,0,0,11
3796,1998,7,35,10,0,63,0,0,16
3797,1998,7,74,R,0,53,0,0,10
3798,1998,7,71,R,0,42,0,0,10
3799,1998,7,44,R,0,39,0,0,20
3800,1998,7,49,R,0,20,0,0,20
3801,1998,7,14,R,0,18,0,0,37
3802,1998,7,65,R,0,18,0,0,20
3803,1998,7,63,R,0,18,0,0,3
3804,1998,7,57,R,0,0,0,0,6
3805,1998,7,23,R,0,0,0,0,6
3806,1998,7,55,R,0,0,0,0,4
3807,1998,7,15,R,0,0,0,0,4
3808,1998,7,68,R,0,0,0,0,7
3809,1998,8,30,1,5685000,71,0,0,1
3810,1998,8,56,2,5704575,71,0,0,1
3811,1998,8,57,3,5704747,71,0,0,1
3812,1998,8,35,4,5751965,71,0,0,1
3813,1998,8,25,5,0,70,0,0,11
3814,1998,8,14,6,0,70,0,0,11
3815,1998,8,55,7,0,70,0,0,11
3816,1998,8,65,8,0,70,0,0,11
3817,1998,8,21,9,0,70,0,0,11
3818,1998,8,22,10,0,69,0,0,12
3819,1998,8,44,11,0,69,0,0,12
3820,1998,8,50,12,0,69,0,0,12
3821,1998,8,63,13,0,69,0,0,12
3822,1998,8,64,14,0,69,0,0,12
3823,1998,8,49,15,0,68,0,0,22
3824,1998,8,23,16,0,68,0,0,13
3825,1998,8,75,17,0,65,0,0,5
3826,1998,8,68,R,0,60,0,0,5
3827,1998,8,15,R,0,55,0,0,20
3828,1998,8,74,R,0,41,0,0,6
3829,1998,8,71,R,0,19,0,0,9
3830,1998,8,73,R,0,16,0,0,9
3831,1998,9,30,1,6422400,60,0,0,1
3832,1998,9,57,2,6444865,60,0,0,1
3833,1998,9,56,3,6451599,60,0,0,1
3834,1998,9,25,4,0,59,0,0,11
3835,1998,9,21,5,0,59,0,0,11
3836,1998,9,23,6,0,59,0,0,11
3837,1998,9,35,7,0,59,0,0,11
3838,1998,9,75,8,0,58,0,0,12
3839,1998,9,68,9,0,56,0,0,14
3840,1998,9,55,R,0,53,0,0,10
3841,1998,9,64,R,0,45,0,0,20
3842,1998,9,44,R,0,40,0,0,20
3843,1998,9,22,R,0,39,0,0,20
3844,1998,9,50,R,0,38,0,0,5
3845,1998,9,14,R,0,37,0,0,20
3846,1998,9,15,R,0,37,0,0,20
3847,1998,9,73,R,0,29,0,0,20
3848,1998,9,74,R,0,29,0,0,20
3849,1998,9,65,R,0,27,0,0,20
3850,1998,9,63,R,0,27,0,0,37
3851,1998,9,49,R,0,15,0,0,20
3852,1998,9,71,R,0,13,0,0,20
3853,1998,10,57,1,5444000,71,0,0,1
3854,1998,10,14,2,5449289,71,0,0,1
3855,1998,10,30,3,5483092,71,0,0,1
3856,1998,10,56,4,5487976,71,0,0,1
3857,1998,10,23,5,5494654,71,0,0,1
3858,1998,10,35,6,5497202,71,0,0,1
3859,1998,10,71,7,5517624,71,0,0,1
3860,1998,10,65,8,0,70,0,0,11
3861,1998,10,25,9,0,70,0,0,11
3862,1998,10,15,10,0,70,0,0,11
3863,1998,10,75,11,0,70,0,0,11
3864,1998,10,73,12,0,69,0,0,12
3865,1998,10,50,R,0,51,0,0,5
3866,1998,10,74,R,0,30,0,0,20
3867,1998,10,21,R,0,21,0,0,4
3868,1998,10,55,R,0,21,0,0,4
3869,1998,10,49,R,0,16,0,0,5
3870,1998,10,22,R,0,8,0,0,23
3871,1998,10,64,R,0,3,0,0,4
3872,1998,10,63,R,0,1,0,0,4
3873,1998,10,44,R,0,0,0,0,8
3874,1998,10,68,R,0,0,0,0,4
3875,1998,11,57,1,4848000,45,0,0,1
3876,1998,11,14,2,4848426,45,0,0,1
3877,1998,11,35,3,4850577,45,0,0,1
3878,1998,11,71,4,4855185,45,0,0,1
3879,1998,11,30,5,4860613,45,0,0,1
3880,1998,11,23,6,4877738,45,0,0,1
3881,1998,11,21,7,4879026,45,0,0,1
3882,1998,11,56,8,4879649,45,0,0,1
3883,1998,11,49,9,4880784,45,0,0,1
3884,1998,11,55,10,4896371,45,0,0,1
3885,1998,11,25,11,4905994,45,0,0,1
3886,1998,11,15,12,0,44,0,0,11
3887,1998,11,68,13,0,44,0,0,11
3888,1998,11,63,14,0,44,0,0,11
3889,1998,11,44,15,0,44,0,0,11
3890,1998,11,74,16,0,43,0,0,12
3891,1998,11,65,R,0,37,0,0,6
3892,1998,11,75,R,0,36,0,0,6
3893,1998,11,22,R,0,27,0,0,6
3894,1998,11,50,R,0,24,0,0,6
3895,1998,11,64,R,0,2,0,0,37
3896,1998,12,30,1,6326400,77,0,0,1
3897,1998,12,14,2,6335833,77,0,0,1
3898,1998,12,35,3,6370844,77,0,0,1
3899,1998,12,71,4,6381476,77,0,0,1
3900,1998,12,49,5,6382910,77,0,0,1
3901,1998,12,57,6,0,76,0,0,11
3902,1998,12,55,7,0,76,0,0,11
3903,1998,12,21,8,0,76,0,0,11
3904,1998,12,23,9,0,76,0,0,11
3905,1998,12,65,10,0,76,0,0,11
3906,1998,12,64,11,0,74,0,0,13
3907,1998,12,44,12,0,74,0,0,13
3908,1998,12,50,13,0,74,0,0,13
3909,1998,12,68,14,0,74,0,0,13
3910,1998,12,75,15,0,74,0,0,13
3911,1998,12,25,R,0,69,0,0,6
3912,1998,12,22,R,0,54,0,0,6
3913,1998,12,15,R,0,28,0,0,5
3914,1998,12,63,R,0,18,0,0,6
3915,1998,12,56,R,0,13,0,0,6
3916,1998,12,74,R,0,13,0,0,5
3917,1998,13,71,1,6227407,44,0,0,1
3918,1998,13,23,2,6228339,44,0,0,1
3919,1998,13,55,3,6234647,44,0,0,1
3920,1998,13,49,4,6259650,44,0,0,1
3921,1998,13,64,5,6279089,44,0,0,1
3922,1998,13,15,6,0,42,0,0,12
3923,1998,13,14,7,0,39,0,0,15
3924,1998,13,75,8,0,39,0,0,15
3925,1998,13,21,R,0,26,0,0,4
3926,1998,13,30,R,0,25,0,0,4
3927,1998,13,56,R,0,25,0,0,20
3928,1998,13,74,R,0,17,0,0,6
3929,1998,13,35,R,0,16,0,0,20
3930,1998,13,68,R,0,10,0,0,20
3931,1998,13,50,R,0,8,0,0,5
3932,1998,13,57,R,0,0,0,0,4
3933,1998,13,25,R,0,0,0,0,4
3934,1998,13,65,R,0,0,0,0,4
3935,1998,13,22,W,0,0,0,0,4
3936,1998,13,44,W,0,0,0,0,4
3937,1998,13,63,W,0,0,0,0,4
3938,1998,13,73,W,0,0,0,0,4
3939,1998,14,30,1,4630300,53,0,0,1
3940,1998,14,56,2,4668277,53,0,0,1
3941,1998,14,23,3,4671452,53,0,0,1
3942,1998,14,57,4,4685971,53,0,0,1
3943,1998,14,55,5,4692172,53,0,0,1
3944,1998,14,71,6,4696988,53,0,0,1
3945,1998,14,49,7,0,52,0,0,11
3946,1998,14,21,8,0,52,0,0,11
3947,1998,14,68,9,0,52,0,0,11
3948,1998,14,22,10,0,52,0,0,11
3949,1998,14,74,11,0,51,0,0,12
